case,station,model,mode,time,receiver,system,stage,reference,satellite,mean,variance,fractional,perr,provisional_selected,selected,feedback
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:27:30,MARS,GPS,USER_WL_SD,G25,G06,15.0796,0.0301063,0.0795647,0.000993016,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:27:30,MARS,GPS,USER_WL_SD,G25,G11,1.88143,0.981647,-0.118574,0.716298,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:27:30,MARS,GPS,USER_WL_SD,G25,G19,15.0364,0.0177323,0.0364243,2.37412e-06,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:27:30,MARS,GPS,USER_WL_SD,G25,G24,-12.8892,0.00613246,0.110762,1.64916e-14,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:27:30,MARS,GPS,USER_WL_SD,G25,G32,0.0490572,0.00935179,0.0490572,3.39983e-11,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:27:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G06,-29.6718,0.755221,0.328224,0.686765,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:27:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G11,-47.009,13.0605,-0.00897528,0.916726,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:27:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G19,-127.588,0.455563,0.412477,0.619309,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:27:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G24,35.5672,0.429361,-0.432818,0.613977,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:27:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G32,13.3148,0.0275853,0.31484,0.033695,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:28:00,MARS,GPS,USER_WL_SD,G25,G06,15.0786,0.0293902,0.0786044,0.000822531,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:28:00,MARS,GPS,USER_WL_SD,G25,G11,1.94765,0.594206,-0.0523534,0.634468,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:28:00,MARS,GPS,USER_WL_SD,G25,G19,15.033,0.01747,0.0329871,1.80446e-06,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:28:00,MARS,GPS,USER_WL_SD,G25,G24,-12.8895,0.00600309,0.110512,8.15127e-15,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:28:00,MARS,GPS,USER_WL_SD,G25,G32,0.0486545,0.00913227,0.0486545,1.86208e-11,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:28:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G06,-29.6598,0.699634,0.340238,0.67641,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:28:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G11,-47.2312,8.1925,-0.231232,0.899716,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:28:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G19,-127.565,0.420277,0.435139,0.611213,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:28:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G24,35.5413,0.404907,-0.458739,0.610696,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:28:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G32,13.3443,0.0267086,0.344322,0.0514476,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:28:30,MARS,GPS,USER_WL_SD,G25,G06,15.0718,0.0287118,0.0718341,0.000624758,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:28:30,MARS,GPS,USER_WL_SD,G25,G11,1.97843,0.424609,-0.0215691,0.567206,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:28:30,MARS,GPS,USER_WL_SD,G25,G19,15.0234,0.0172222,0.0234414,1.23142e-06,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:28:30,MARS,GPS,USER_WL_SD,G25,G24,-12.8901,0.00588159,0.109879,3.95201e-15,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:28:30,MARS,GPS,USER_WL_SD,G25,G32,0.0479488,0.00892668,0.0479488,1.01293e-11,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:28:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G06,-29.533,0.649919,0.467014,0.678242,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:28:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G11,-47.2036,6.033,-0.203617,0.884638,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:28:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G19,-127.456,0.388915,-0.456008,0.604254,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:28:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G24,35.6184,0.38275,-0.381622,0.585404,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:28:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G32,13.3512,0.0258687,0.351217,0.0533659,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:29:00,MARS,GPS,USER_WL_SD,G25,G06,15.0674,0.028054,0.0674465,0.000488926,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:29:00,MARS,GPS,USER_WL_SD,G25,G11,2.01356,0.329036,0.0135552,0.508288,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:29:00,MARS,GPS,USER_WL_SD,G25,G19,15.0159,0.0169827,0.0158901,8.98943e-07,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:29:00,MARS,GPS,USER_WL_SD,G25,G24,-12.8903,0.00576268,0.109712,1.9647e-15,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:29:00,MARS,GPS,USER_WL_SD,G25,G32,0.0476071,0.00872479,0.0476071,5.5265e-12,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:29:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G06,-29.4482,0.6049,-0.448203,0.666192,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:29:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G11,-47.2514,4.79756,-0.251381,0.871357,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:29:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G19,-127.372,0.360678,-0.37187,0.573216,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:29:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G24,35.6714,0.362435,-0.328569,0.56505,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:29:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G32,13.3616,0.0250623,0.36155,0.059406,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:29:30,MARS,GPS,USER_WL_SD,G25,G06,15.0644,0.027423,0.0643985,0.000389199,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:29:30,MARS,GPS,USER_WL_SD,G25,G11,2.03217,0.26785,0.0321703,0.455488,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:29:30,MARS,GPS,USER_WL_SD,G25,G19,15.009,0.0167537,0.00903428,6.85569e-07,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:29:30,MARS,GPS,USER_WL_SD,G25,G24,-12.8901,0.00564859,0.109926,1.01039e-15,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:29:30,MARS,GPS,USER_WL_SD,G25,G28,-69.663,3.09101,0.337028,0.840993,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:29:30,MARS,GPS,USER_WL_SD,G25,G32,0.0467365,0.00853107,0.0467365,2.91461e-12,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:29:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G06,-29.3875,0.564382,-0.387515,0.648666,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:29:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G11,-47.2743,3.99378,-0.274324,0.859398,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:29:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G19,-127.31,0.335432,-0.310457,0.54669,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:29:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G24,35.7439,0.343885,-0.256135,0.541356,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:29:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G28,24.4858,38.4742,0.4858,0.936994,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:29:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G32,13.3526,0.0242861,0.352619,0.0459018,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:30:00,MARS,GPS,USER_WL_SD,G25,G06,15.065,0.0268172,0.0650301,0.000327032,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:30:00,MARS,GPS,USER_WL_SD,G25,G11,2.02415,0.225328,0.0241506,0.40627,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:30:00,MARS,GPS,USER_WL_SD,G25,G19,15.0043,0.0165345,0.00428728,5.47258e-07,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:30:00,MARS,GPS,USER_WL_SD,G25,G24,-12.8893,0.00553901,0.110741,5.49266e-16,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:30:00,MARS,GPS,USER_WL_SD,G25,G28,-69.6667,1.52058,0.333308,0.775375,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:30:00,MARS,GPS,USER_WL_SD,G25,G32,0.0465623,0.00834504,0.0465623,1.59469e-12,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:30:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G06,-29.2923,0.52737,-0.292304,0.626967,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:30:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G11,-47.1819,3.42538,-0.181861,0.847907,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:30:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G19,-127.21,0.3125,-0.209819,0.512838,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:30:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G24,35.8648,0.32672,-0.135239,0.513338,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:30:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G28,24.3204,18.9428,0.320378,0.92621,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:30:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G32,13.3345,0.0235374,0.334543,0.0288953,0,0,0
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:10:30,MARS,GPS,USER_WL_SD,G25,G06,14.8958,0.114885,-0.104234,0.200771,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:10:30,MARS,GPS,USER_WL_SD,G25,G19,14.9741,0.0504458,-0.025869,0.0143415,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:10:30,MARS,GPS,USER_WL_SD,G25,G24,-12.9166,0.0216889,0.0834408,6.89594e-05,1,1,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:10:30,MARS,GPS,USER_WL_SD,G25,G32,-0.0821089,0.0349652,-0.0821089,0.00277429,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:10:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G06,-34.0608,26.8953,-0.0608089,0.932441,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:10:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G19,-130.656,16.9873,0.343651,0.923803,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:10:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G24,34.1402,9.5797,0.140248,0.906116,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:10:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G32,12.9295,0.794009,-0.0704976,0.683916,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:17:00,MARS,GPS,USER_WL_SD,G25,G06,14.9663,0.0539577,-0.0336731,0.0199926,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:17:00,MARS,GPS,USER_WL_SD,G25,G19,14.9821,0.0244248,-0.0178938,7.66096e-05,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:17:00,MARS,GPS,USER_WL_SD,G25,G24,-13,-6.32827e-15,-3.28981e-12,nan,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:17:00,MARS,GPS,USER_WL_SD,G25,G32,-0.0448229,0.0144253,-0.0448229,1.46929e-07,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:17:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G06,-26.5498,6.05671,0.450208,0.885576,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:17:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G19,-125.04,3.73923,-0.0402178,0.854063,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:17:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G24,37.6806,2.34,-0.319365,0.817585,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:17:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G32,13.285,0.256497,0.285037,0.485399,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:17:30,MARS,GPS,USER_WL_SD,G25,G06,14.9497,0.0518642,-0.050305,0.0177427,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:17:30,MARS,GPS,USER_WL_SD,G25,G19,14.9836,0.0237109,-0.0163579,5.58834e-05,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:17:30,MARS,GPS,USER_WL_SD,G25,G24,-13,-4.16334e-15,-3.28271e-12,nan,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:17:30,MARS,GPS,USER_WL_SD,G25,G32,-0.0383565,0.013856,-0.0383565,6.1903e-08,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:17:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G06,-26.6753,5.28623,0.324731,0.877486,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:17:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G19,-125.213,3.25003,-0.212905,0.844038,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:17:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G24,37.5818,2.05346,-0.418226,0.80729,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:17:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G32,13.2458,0.242524,0.245757,0.461758,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:18:00,MARS,GPS,USER_WL_SD,G25,G06,14.9385,0.0498995,-0.0614863,0.0157034,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:18:00,MARS,GPS,USER_WL_SD,G25,G19,14.9857,0.0230491,-0.0142781,4.083e-05,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:18:00,MARS,GPS,USER_WL_SD,G25,G24,-13,-2.9976e-15,-3.2685e-12,nan,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:18:00,MARS,GPS,USER_WL_SD,G25,G32,-0.0339401,0.0133268,-0.0339401,2.74649e-08,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:18:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G06,-26.73,4.68041,0.270025,0.869868,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:18:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G19,-125.345,2.86796,-0.345168,0.835134,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:18:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G24,37.5713,1.82623,-0.428743,0.796441,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:18:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G32,13.1722,0.230031,0.172186,0.430542,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:18:30,MARS,GPS,USER_WL_SD,G25,G06,14.928,0.0480655,-0.0720494,0.0140616,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:18:30,MARS,GPS,USER_WL_SD,G25,G19,14.9895,0.0224337,-0.0104854,2.97181e-05,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:18:30,MARS,GPS,USER_WL_SD,G25,G24,-13,-3.83027e-15,-3.33955e-12,nan,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:18:30,MARS,GPS,USER_WL_SD,G25,G32,-0.0321142,0.0128307,-0.0321142,1.30518e-08,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:18:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G06,-26.7342,4.19637,0.265789,0.862729,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:18:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G19,-125.42,2.56351,-0.420471,0.826818,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:18:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G24,37.5604,1.64331,-0.43965,0.78632,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:18:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G32,13.1426,0.218729,0.14258,0.410811,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:19:00,MARS,GPS,USER_WL_SD,G25,G06,14.9227,0.0463471,-0.077263,0.0122779,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:19:00,MARS,GPS,USER_WL_SD,G25,G19,14.9943,0.0218597,-0.00571967,2.17719e-05,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:19:00,MARS,GPS,USER_WL_SD,G25,G24,-13,-4.27436e-15,-3.22586e-12,nan,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:19:00,MARS,GPS,USER_WL_SD,G25,G32,-0.0277983,0.0123685,-0.0277983,5.66829e-09,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:19:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G06,-27.1937,3.7912,-0.193726,0.855401,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:19:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G19,-125.819,2.30972,0.180753,0.815038,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:19:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G24,37.1921,1.48931,0.192065,0.770272,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:19:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G32,13.1757,0.208489,0.175685,0.404783,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:19:30,MARS,GPS,USER_WL_SD,G25,G06,14.9274,0.0447418,-0.0726178,0.00999101,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:19:30,MARS,GPS,USER_WL_SD,G25,G19,15.0022,0.0213231,0.0022033,1.62093e-05,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:19:30,MARS,GPS,USER_WL_SD,G25,G24,-13,-3.80251e-15,-3.13349e-12,nan,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:19:30,MARS,GPS,USER_WL_SD,G25,G32,-0.0250455,0.0119369,-0.0250455,2.57178e-09,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:19:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G06,-27.5228,3.44746,0.477185,0.850507,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:19:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G19,-126.137,2.09486,-0.137055,0.805533,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:19:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G24,36.9021,1.35802,-0.0978695,0.758356,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:19:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G32,13.2067,0.199167,0.20669,0.401026,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:20:00,MARS,GPS,USER_WL_SD,G25,G06,14.9298,0.0432501,-0.0701666,0.00825231,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:20:00,MARS,GPS,USER_WL_SD,G25,G19,15.0046,0.0208273,0.00463887,1.23213e-05,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:20:00,MARS,GPS,USER_WL_SD,G25,G24,-13,-3.4972e-15,-2.97007e-12,nan,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:20:00,MARS,GPS,USER_WL_SD,G25,G32,-0.0224816,0.0115409,-0.0224816,1.18347e-09,0,0,1
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:20:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G06,-27.7148,3.17236,0.285186,0.842605,0,0,1
